"year","iso","rgdpbarro","rgdp","loans1","bassets2","govass","narrowm","money","gdp","iy","cpi","pop","stir","ltrate","crisisST","stocks","dlloans","dlnm","dlm","dlpc","dlloansgdp","dlloansmoney","dlloansr","dlnmr","dlmr","dlloansr.lag1","dlloansr.lag2","dlloansr.lag3","dlloansr.lag4","dlloansr.lag5","dlnmr.lag1","dlnmr.lag2","dlnmr.lag3","dlnmr.lag4","dlnmr.lag5","dlmr.lag1","dlmr.lag2","dlmr.lag3","dlmr.lag4","dlmr.lag5","dlloansgdp.lag1","dlloansgdp.lag2","dlloansgdp.lag3","dlloansgdp.lag4","dlloansgdp.lag5","dlloansmoney.lag1","dlloansmoney.lag2","dlloansmoney.lag3","dlloansmoney.lag4","dlloansmoney.lag5"
1904,"AUS",18.0304393768311,4294.72900390625,170.429992675781,227.565994262695,NA,90.1999969482422,257.600006103516,444,0.116071403026581,2.54166698455811,3946,0.0324999988079071,0.0401000007987022,0,11.2919998168945,-0.0137523332071767,-0.0305700999179139,0.00544958081484559,-0.0480092133236093,-0.0047836632244167,-0.0192019140220224,0.0342568801164326,0.0174391134056954,0.0534587941384549,-0.0104681180230968,-0.0704147507120072,-0.00883823359075597,-0.00405096333333987,-0.0866050639056466,-0.0232471396990876,-0.0634606914173124,0.0232822544963045,-0.00280941697493575,0.0569590704555241,-0.0192551770799911,-0.0415852129176826,0.014474629081874,0.0245958219006226,0.00556625461962579,-0.129271948018208,0.0134017423214107,-0.0410859857482079,-0.0106538415742345,-0.0626688533853773,0.00878705905689398,-0.0288295377943239,-0.0233128626726305,-0.0286467852339627,-0.0921713185252718
1905,"AUS",17.9760780334473,4281.9677734375,166.130004882812,227.968002319336,NA,92.0999984741211,270.799987792969,479,0.105855897068977,2.54166698455811,4004,0.0324999988079071,0.0344999991357327,0,12.3597002029419,-0.0255539684723036,0.0208455334582869,0.0499724780364854,0,-0.101430003450994,-0.0755264465087886,-0.0255539684723036,0.0208455334582869,0.0499724780364854,0.0342568801164326,-0.0104681180230968,-0.0704147507120072,-0.00883823359075597,-0.00405096333333987,0.0174391134056954,-0.0232471396990876,-0.0634606914173124,0.0232822544963045,-0.00280941697493575,0.0534587941384549,-0.0192551770799911,-0.0415852129176826,0.014474629081874,0.0245958219006226,-0.0047836632244167,-0.129271948018208,0.0134017423214107,-0.0410859857482079,-0.0106538415742345,-0.0192019140220224,0.00878705905689398,-0.0288295377943239,-0.0233128626726305,-0.0286467852339627
1906,"AUS",18.9361095428467,4507.38623046875,169.910003662109,235.535995483398,NA,100.5,292.799987792969,538,0.110647201538086,2.58333301544189,4062,0.0324999988079071,0.0337999984622002,0,13.0826997756958,0.0224982628609949,0.0872828008055011,0.0781092444360194,0.0162602727449885,-0.0936596998898744,-0.0556109815750248,0.00623799011600634,0.0710225280605126,0.0618489716910309,-0.0255539684723036,0.0342568801164326,-0.0104681180230968,-0.0704147507120072,-0.00883823359075597,0.0208455334582869,0.0174391134056954,-0.0232471396990876,-0.0634606914173124,0.0232822544963045,0.0499724780364854,0.0534587941384549,-0.0192551770799911,-0.0415852129176826,0.014474629081874,-0.101430003450994,-0.0047836632244167,-0.129271948018208,0.0134017423214107,-0.0410859857482079,-0.0755264465087886,-0.0192019140220224,0.00878705905689398,-0.0288295377943239,-0.0233128626726305
1907,"AUS",19.4015426635742,4616.42822265625,182.820007324219,251.481994628906,NA,112.699996948242,313.200012207031,536,0.133828997612,2.58333301544189,4127,0.0318999998271465,0.0357000008225441,0,13.684100151062,0.0732331956372336,0.114571666468003,0.0673522626953682,0,0.076957594728216,0.00588093294186565,0.0732331956372336,0.114571666468003,0.0673522626953682,0.00623799011600634,-0.0255539684723036,0.0342568801164326,-0.0104681180230968,-0.0704147507120072,0.0710225280605126,0.0208455334582869,0.0174391134056954,-0.0232471396990876,-0.0634606914173124,0.0618489716910309,0.0499724780364854,0.0534587941384549,-0.0192551770799911,-0.0415852129176826,-0.0936596998898744,-0.101430003450994,-0.0047836632244167,-0.129271948018208,0.0134017423214107,-0.0556109815750248,-0.0755264465087886,-0.0192019140220224,0.00878705905689398,-0.0288295377943239
1908,"AUS",19.7292976379395,4693.11376953125,194.820007324219,267.242004394531,NA,111.900001525879,324.200012207031,573,0.141791000962257,2.66666698455811,4197,0.0318999998271465,0.0366000011563301,0,15.4006004333496,0.063573990649477,-0.00712376501316037,0.034518643862512,0.0317489405786208,-0.00317756499446054,0.029055346786965,0.0318250500708562,-0.0388727055917811,0.00276970328389126,0.0732331956372336,0.00623799011600634,-0.0255539684723036,0.0342568801164326,-0.0104681180230968,0.114571666468003,0.0710225280605126,0.0208455334582869,0.0174391134056954,-0.0232471396990876,0.0673522626953682,0.0618489716910309,0.0499724780364854,0.0534587941384549,-0.0192551770799911,0.076957594728216,-0.0936596998898744,-0.101430003450994,-0.0047836632244167,-0.129271948018208,0.00588093294186565,-0.0556109815750248,-0.0755264465087886,-0.0192019140220224,0.00878705905689398
1909,"AUS",20.9611721038818,4980.59912109375,189.690002441406,263.615997314453,NA,113.199996948242,337.600006103516,623,0.130890101194382,2.70833301544189,4278,0.031300000846386,0.0381999984383583,0,16.7791004180908,-0.0266849193284706,0.0115505098561179,0.0405011338465808,0.0155039499513755,-0.110345721401184,-0.0671860531750514,-0.0421888692798461,-0.00395344009525755,0.0249971838952053,0.0318250500708562,0.0732331956372336,0.00623799011600634,-0.0255539684723036,0.0342568801164326,-0.0388727055917811,0.114571666468003,0.0710225280605126,0.0208455334582869,0.0174391134056954,0.00276970328389126,0.0673522626953682,0.0618489716910309,0.0499724780364854,0.0534587941384549,-0.00317756499446054,0.076957594728216,-0.0936596998898744,-0.101430003450994,-0.0047836632244167,0.029055346786965,0.00588093294186565,-0.0556109815750248,-0.0755264465087886,-0.0192019140220224
1910,"AUS",21.9477767944336,5209.8291015625,194.199996948242,277.675994873047,NA,130.199996948242,368,684,0.130015999078751,2.75,4375,0.031300000846386,0.0364000014960766,0,17.2049007415771,0.0234973665335767,0.139915567525377,0.0862211573679952,0.0152675895060957,-0.0699140323015202,-0.0627237908344178,0.00822977702748096,0.124647978019281,0.0709535678618994,-0.0421888692798461,0.0318250500708562,0.0732331956372336,0.00623799011600634,-0.0255539684723036,-0.00395344009525755,-0.0388727055917811,0.114571666468003,0.0710225280605126,0.0208455334582869,0.0249971838952053,0.00276970328389126,0.0673522626953682,0.0618489716910309,0.0499724780364854,-0.110345721401184,-0.00317756499446054,0.076957594728216,-0.0936596998898744,-0.101430003450994,-0.0671860531750514,0.029055346786965,0.00588093294186565,-0.0556109815750248,-0.0755264465087886
1911,"AUS",21.488245010376,5103.77783203125,217.360000610352,319.589996337891,NA,147.199996948242,410.700012207031,734,0.143274903297424,2.95833301544189,4500,0.0324999988079071,0.0383000001311302,0,18.2726001739502,0.1126664277834,0.122720479227257,0.109780112516082,0.0730250275586231,0.0421153167914343,0.00288631526731642,0.0396414002247767,0.0496954516686341,0.0367550849574594,0.00822977702748096,-0.0421888692798461,0.0318250500708562,0.0732331956372336,0.00623799011600634,0.124647978019281,-0.00395344009525755,-0.0388727055917811,0.114571666468003,0.0710225280605126,0.0709535678618994,0.0249971838952053,0.00276970328389126,0.0673522626953682,0.0618489716910309,-0.0699140323015202,-0.110345721401184,-0.00317756499446054,0.076957594728216,-0.0936596998898744,-0.0627237908344178,-0.0671860531750514,0.029055346786965,0.00588093294186565,-0.0556109815750248
1912,"AUS",21.4651279449463,5098.47705078125,238.770004272461,330.747985839844,NA,150.899993896484,435.200012207031,802,0.168937295675278,3.20833301544189,4661,0.0337999984622002,0.0485000014305115,0,18.9347991943359,0.0939457954533793,0.0248251397636574,0.0579426729059636,0.0811255531855846,0.00534621620138021,0.0360031225474159,0.0128202422677948,-0.0563004134219272,-0.023182880279621,0.0396414002247767,0.00822977702748096,-0.0421888692798461,0.0318250500708562,0.0732331956372336,0.0496954516686341,0.124647978019281,-0.00395344009525755,-0.0388727055917811,0.114571666468003,0.0367550849574594,0.0709535678618994,0.0249971838952053,0.00276970328389126,0.0673522626953682,0.0421153167914343,-0.0699140323015202,-0.110345721401184,-0.00317756499446054,0.076957594728216,0.00288631526731642,-0.0627237908344178,-0.0671860531750514,0.029055346786965,0.00588093294186565
1913,"AUS",21.7191638946533,5156.81396484375,226.350006103516,328.111999511719,NA,143.399993896484,440,864,0.183291792869568,3.16666698455811,4821,0.0329999998211861,0.0425000004470348,0,19.6375999450684,-0.0534182625325794,-0.0509794397237346,0.0109690033213292,-0.0130718820975368,-0.12788242347012,-0.0643872658539092,-0.0403463804350426,-0.0379075576261978,0.0240408854188661,0.0128202422677948,0.0396414002247767,0.00822977702748096,-0.0421888692798461,0.0318250500708562,-0.0563004134219272,0.0496954516686341,0.124647978019281,-0.00395344009525755,-0.0388727055917811,-0.023182880279621,0.0367550849574594,0.0709535678618994,0.0249971838952053,0.00276970328389126,0.00534621620138021,0.0421153167914343,-0.0699140323015202,-0.110345721401184,-0.00317756499446054,0.0360031225474159,0.00288631526731642,-0.0627237908344178,-0.0671860531750514,0.029055346786965
1920,"AUS",20.0643520355225,4765.583984375,321.950012207031,539.075988769531,NA,307.799987792969,777.5,1382,0.164405405521393,4.95833301544189,5358,NA,0.0722000002861023,0,22.502799987793,-0.0974397505544902,0.103989695867655,0.066057375647838,0.0169494942012121,-0.195430799986037,-0.163497126202328,-0.114389244755702,0.0870402016664433,0.0491078814466259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,"AUS",20.6875972747803,4910.82177734375,385.970001220703,623.507995605469,NA,301.100006103516,814.900024414062,1378,0.175832092761993,4.5,5461,NA,0.0678000003099442,0,25.3342990875244,0.18136335749978,-0.0220077259873923,0.0469817922323656,-0.0969922018747484,0.184261910253791,0.134381565267415,0.278355559374529,0.0749844758873561,0.143973994107114,-0.114389244755702,NA,NA,NA,NA,0.0870402016664433,NA,NA,NA,NA,0.0491078814466259,NA,NA,NA,NA,-0.195430799986037,NA,NA,NA,NA,-0.163497126202328,NA,NA,NA,NA
1922,"AUS",21.3448944091797,5063.68798828125,363.510009765625,603.518005371094,NA,296.899993896484,838.299987792969,1510,0.1872279047966,4.41666698455811,5574,NA,0.0608999989926815,0,29.0779991149902,-0.0599528156235491,-0.0140470945461804,0.0283105807964068,-0.0186920610367352,-0.151429293858916,-0.0882633964199565,-0.041260754586814,0.00464496649055479,0.047002641833142,0.278355559374529,-0.114389244755702,NA,NA,NA,0.0749844758873561,0.0870402016664433,NA,NA,NA,0.143973994107114,0.0491078814466259,NA,NA,NA,0.184261910253791,-0.195430799986037,NA,NA,NA,0.134381565267415,-0.163497126202328,NA,NA,NA
1923,"AUS",21.8978328704834,5192.03076171875,402.700012207031,653.205993652344,NA,302,891.299987792969,1569,0.180794700980186,4.41666698455811,5697,NA,0.0527000017464161,0,32.0783004760742,0.102385064394029,0.0170316561626356,0.0613050403587501,0,0.0640562414699661,0.0410800240352792,0.102385064394029,0.0170316561626356,0.0613050403587501,-0.041260754586814,0.278355559374529,-0.114389244755702,NA,NA,0.00464496649055479,0.0749844758873561,0.0870402016664433,NA,NA,0.047002641833142,0.143973994107114,0.0491078814466259,NA,NA,-0.151429293858916,0.184261910253791,-0.195430799986037,NA,NA,-0.0882633964199565,0.134381565267415,-0.163497126202328,NA,NA
1924,"AUS",22.8688125610352,5417.42578125,417.649993896484,667.693969726562,NA,306.799987792969,895.5,1722,0.184831097722054,4.45833301544189,5819,NA,0.0595999993383884,0,34.9165000915527,0.0364518484175926,0.0157690123299936,0.00470116405985532,0.00938959707166642,-0.0565960838370505,0.0317506843577376,0.0270622513459262,0.00637941525832719,-0.0046884330118111,0.102385064394029,-0.041260754586814,0.278355559374529,-0.114389244755702,NA,0.0170316561626356,0.00464496649055479,0.0749844758873561,0.0870402016664433,NA,0.0613050403587501,0.047002641833142,0.143973994107114,0.0491078814466259,NA,0.0640562414699661,-0.151429293858916,0.184261910253791,-0.195430799986037,NA,0.0410800240352792,-0.0882633964199565,0.134381565267415,-0.163497126202328,NA
1925,"AUS",23.4536914825439,5553.087890625,414.619995117188,689.773986816406,NA,303.899993896484,922.700012207031,1659,0.175377503037453,4.5,5943,NA,0.0511999987065792,0,38.4305000305176,-0.00728132025959649,-0.00949734986607709,0.0299219463134293,0.00930246396506873,0.0299900745376347,-0.0372032665730265,-0.0165837842246652,-0.0187998138311458,0.0206194823483605,0.0270622513459262,0.102385064394029,-0.041260754586814,0.278355559374529,-0.114389244755702,0.00637941525832719,0.0170316561626356,0.00464496649055479,0.0749844758873561,0.0870402016664433,-0.0046884330118111,0.0613050403587501,0.047002641833142,0.143973994107114,0.0491078814466259,-0.0565960838370505,0.0640562414699661,-0.151429293858916,0.184261910253791,-0.195430799986037,0.0317506843577376,0.0410800240352792,-0.0882633964199565,0.134381565267415,-0.163497126202328
1926,"AUS",23.5376052856445,5572.56005859375,448.989990234375,735.445983886719,NA,315.899993896484,969.200012207031,1729,0.183845698833466,4.5,6064,NA,0.0529569983482361,0,41.6066017150879,0.0796381677007378,0.0387270086482161,0.0491668337231301,0,0.0383099722078921,0.0304713339776077,0.0796381677007378,0.0387270086482161,0.0491668337231301,-0.0165837842246652,0.0270622513459262,0.102385064394029,-0.041260754586814,0.278355559374529,-0.0187998138311458,0.00637941525832719,0.0170316561626356,0.00464496649055479,0.0749844758873561,0.0206194823483605,-0.0046884330118111,0.0613050403587501,0.047002641833142,0.143973994107114,0.0299900745376347,-0.0565960838370505,0.0640562414699661,-0.151429293858916,0.184261910253791,-0.0372032665730265,0.0317506843577376,0.0410800240352792,-0.0882633964199565,0.134381565267415
1927,"AUS",23.4136219024658,5543.7939453125,498.880004882812,780.909973144531,NA,311.100006103516,997.099975585938,1739,0.186234802007675,4.58333301544189,6188,NA,0.0511000007390976,0,46.3436012268066,0.105365001627852,-0.015311264964267,0.028380039812351,0.0183490693100619,0.0995979729568603,0.0769849618155017,0.0870159323177906,-0.0336603342743289,0.0100309705022892,0.0796381677007378,-0.0165837842246652,0.0270622513459262,0.102385064394029,-0.041260754586814,0.0387270086482161,-0.0187998138311458,0.00637941525832719,0.0170316561626356,0.00464496649055479,0.0491668337231301,0.0206194823483605,-0.0046884330118111,0.0613050403587501,0.047002641833142,0.0383099722078921,0.0299900745376347,-0.0565960838370505,0.0640562414699661,-0.151429293858916,0.0304713339776077,-0.0372032665730265,0.0317506843577376,0.0410800240352792,-0.0882633964199565
1928,"AUS",23.0177097320557,5451.77685546875,474.170013427734,785.117980957031,NA,301.200012207031,1032.40002441406,1712,0.18631400167942,4.625,6304,NA,0.050500001758337,0,49.4250984191895,-0.0507996601539196,-0.0323398870690053,0.034790450142653,0.00904990487805257,-0.0351517025013244,-0.0855901102965723,-0.0598495650319721,-0.0413897919470578,0.0257405452646005,0.0870159323177906,0.0796381677007378,-0.0165837842246652,0.0270622513459262,0.102385064394029,-0.0336603342743289,0.0387270086482161,-0.0187998138311458,0.00637941525832719,0.0170316561626356,0.0100309705022892,0.0491668337231301,0.0206194823483605,-0.0046884330118111,0.0613050403587501,0.0995979729568603,0.0383099722078921,0.0299900745376347,-0.0565960838370505,0.0640562414699661,0.0769849618155017,0.0304713339776077,-0.0372032665730265,0.0317506843577376,0.0410800240352792
1929,"AUS",22.2089538574219,5262.97705078125,525.190002441406,730.802001953125,NA,302.299987792969,1079.69995117188,1566,0.178738296031952,4.625,6396,0.0450000017881393,0.0524000003933907,0,44.4311981201172,0.102194171027371,0.00364532495116165,0.0447969670369739,0,0.19133185117831,0.0573972039903958,0.102194171027371,0.00364532495116165,0.0447969670369739,-0.0598495650319721,0.0870159323177906,0.0796381677007378,-0.0165837842246652,0.0270622513459262,-0.0413897919470578,-0.0336603342743289,0.0387270086482161,-0.0187998138311458,0.00637941525832719,0.0257405452646005,0.0100309705022892,0.0491668337231301,0.0206194823483605,-0.0046884330118111,-0.0351517025013244,0.0995979729568603,0.0383099722078921,0.0299900745376347,-0.0565960838370505,-0.0855901102965723,0.0769849618155017,0.0304713339776077,-0.0372032665730265,0.0317506843577376
1930,"AUS",19.8415927886963,4708.30078125,555.320007324219,758.757995605469,NA,247.800003051758,1026.69995117188,1287,0.15261809527874,4.25,6469,0.0522000007331371,0.0590000003576279,0,29.3887996673584,0.0557844308253763,-0.198797879894443,-0.0503334517827039,-0.0845573880280632,0.251995099779998,0.106117882608081,0.14034181885344,-0.114240491866379,0.0342239362453594,0.102194171027371,-0.0598495650319721,0.0870159323177906,0.0796381677007378,-0.0165837842246652,0.00364532495116165,-0.0413897919470578,-0.0336603342743289,0.0387270086482161,-0.0187998138311458,0.0447969670369739,0.0257405452646005,0.0100309705022892,0.0491668337231301,0.0206194823483605,0.19133185117831,-0.0351517025013244,0.0995979729568603,0.0383099722078921,0.0299900745376347,0.0573972039903958,-0.0855901102965723,0.0769849618155017,0.0304713339776077,-0.0372032665730265
1931,"AUS",18.3334522247314,4353.60791015625,508.480010986328,780.304016113281,NA,241.800003051758,996,1210,0.136752098798752,4.08333301544189,6527,0.0588000006973743,0.0548000000417233,0,32.7136001586914,-0.0881186324012218,-0.0245110307087568,-0.0303577491620022,-0.0400054124646667,-0.0264250633958818,-0.0577608832392199,-0.048113219936555,0.0154943817559099,0.00964766330266453,0.14034181885344,0.102194171027371,-0.0598495650319721,0.0870159323177906,0.0796381677007378,-0.114240491866379,0.00364532495116165,-0.0413897919470578,-0.0336603342743289,0.0387270086482161,0.0342239362453594,0.0447969670369739,0.0257405452646005,0.0100309705022892,0.0491668337231301,0.251995099779998,0.19133185117831,-0.0351517025013244,0.0995979729568603,0.0383099722078921,0.106117882608081,0.0573972039903958,-0.0855901102965723,0.0769849618155017,0.0304713339776077
1932,"AUS",19.2254886627197,4563.76416015625,481.920013427734,794.484008789062,NA,254.800003051758,1060.5,1264,0.0983470976352692,3.91666698455811,6579,0.0417000018060207,0.0540000014007092,0,39.2144012451172,-0.0536477519200975,0.0523679848733876,0.0627485164201387,-0.041672537385832,-0.0973086880361134,-0.116396268340237,-0.0119752145342655,0.0940405222592195,0.104421053805971,-0.048113219936555,0.14034181885344,0.102194171027371,-0.0598495650319721,0.0870159323177906,0.0154943817559099,-0.114240491866379,0.00364532495116165,-0.0413897919470578,-0.0336603342743289,0.00964766330266453,0.0342239362453594,0.0447969670369739,0.0257405452646005,0.0100309705022892,-0.0264250633958818,0.251995099779998,0.19133185117831,-0.0351517025013244,0.0995979729568603,-0.0577608832392199,0.106117882608081,0.0573972039903958,-0.0855901102965723,0.0769849618155017
